tweet_id,retweet_count,favorite_count,name,stage,dog_rating,timestamp,source,tweet_link,text,jpg_url,img_num,expanded_urls,pred,dog,conf,result
891689557279858688,8964,42908,Darla,,130.0,2017-07-30 15:58:51,Twitter for iPhone,https://t.co/tD36da7qLQ,This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us https://t.co/tD36da7qLQ,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,https://twitter.com/dog_rates/status/891689557279858688/photo/1,2,Labrador_retriever,0.168086,True
891689557279858688,8964,42908,Darla,,130.0,2017-07-30 15:58:51,Twitter for iPhone,https://t.co/tD36da7qLQ,This is Darla. She commenced a snooze mid meal. 13/10 happens to the best of us https://t.co/tD36da7qLQ,https://pbs.twimg.com/media/DF_q7IAWsAEuuN8.jpg,1,https://twitter.com/dog_rates/status/891689557279858688/photo/1,3,spatula,0.0408359,False
891327558926688256,9774,41048,Franklin,,120.0,2017-07-29 16:00:24,Twitter for iPhone,https://t.co/AtUZn91f7f,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek https://t.co/AtUZn91f7f",https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",1,basset,0.555712,True
891327558926688256,9774,41048,Franklin,,120.0,2017-07-29 16:00:24,Twitter for iPhone,https://t.co/AtUZn91f7f,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek https://t.co/AtUZn91f7f",https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",2,English_springer,0.22577,True
891327558926688256,9774,41048,Franklin,,120.0,2017-07-29 16:00:24,Twitter for iPhone,https://t.co/AtUZn91f7f,"This is Franklin. He would like you to stop calling him ""cute."" He is a very fierce shark and should be respected as such. 12/10 #BarkWeek https://t.co/AtUZn91f7f",https://pbs.twimg.com/media/DF6hr6BUMAAzZgT.jpg,2,"https://twitter.com/dog_rates/status/891327558926688256/photo/1,https://twitter.com/dog_rates/status/891327558926688256/photo/1",3,German_short-haired_pointer,0.175219,True
891087950875897856,3261,20562,None,,130.0,2017-07-29 00:08:17,Twitter for iPhone,https://t.co/kQ04fDDRmh,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek https://t.co/kQ04fDDRmh,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,https://twitter.com/dog_rates/status/891087950875897856/photo/1,1,Chesapeake_Bay_retriever,0.425595,True
891087950875897856,3261,20562,None,,130.0,2017-07-29 00:08:17,Twitter for iPhone,https://t.co/kQ04fDDRmh,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek https://t.co/kQ04fDDRmh,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,https://twitter.com/dog_rates/status/891087950875897856/photo/1,2,Irish_terrier,0.116317,True
891087950875897856,3261,20562,None,,130.0,2017-07-29 00:08:17,Twitter for iPhone,https://t.co/kQ04fDDRmh,Here we have a majestic great white breaching off South Africa's coast. Absolutely h*ckin breathtaking. 13/10 (IG: tucker_marlo) #BarkWeek https://t.co/kQ04fDDRmh,https://pbs.twimg.com/media/DF3HwyEWsAABqE6.jpg,1,https://twitter.com/dog_rates/status/891087950875897856/photo/1,3,Indian_elephant,0.07690219999999999,False
890971913173991426,2158,12041,Jax,,130.0,2017-07-28 16:27:12,Twitter for iPhone,https://t.co/Zr4hWfAs1H,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl",https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",1,Appenzeller,0.34170300000000003,True
890971913173991426,2158,12041,Jax,,130.0,2017-07-28 16:27:12,Twitter for iPhone,https://t.co/Zr4hWfAs1H,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl",https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",2,Border_collie,0.199287,True
890971913173991426,2158,12041,Jax,,130.0,2017-07-28 16:27:12,Twitter for iPhone,https://t.co/Zr4hWfAs1H,"Meet Jax. He enjoys ice cream so much he gets nervous around it. 13/10 help Jax enjoy more things by clicking below

https://t.co/Zr4hWfAs1H https://t.co/tVJBRMnhxl",https://pbs.twimg.com/media/DF1eOmZXUAALUcq.jpg,1,"https://gofundme.com/ydvmve-surgery-for-jax,https://twitter.com/dog_rates/status/890971913173991426/photo/1",3,ice_lolly,0.193548,False
890729181411237888,16716,56848,None,,130.0,2017-07-28 00:22:40,Twitter for iPhone,https://t.co/v0nONBcwxq,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",1,Pomeranian,0.566142,True
890729181411237888,16716,56848,None,,130.0,2017-07-28 00:22:40,Twitter for iPhone,https://t.co/v0nONBcwxq,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",2,Eskimo_dog,0.17840599999999998,True
890729181411237888,16716,56848,None,,130.0,2017-07-28 00:22:40,Twitter for iPhone,https://t.co/v0nONBcwxq,When you watch your owner call another dog a good boy but then they turn back to you and say you're a great boy. 13/10 https://t.co/v0nONBcwxq,https://pbs.twimg.com/media/DFyBahAVwAAhUTd.jpg,2,"https://twitter.com/dog_rates/status/890729181411237888/photo/1,https://twitter.com/dog_rates/status/890729181411237888/photo/1",3,Pembroke,0.0765069,True
890609185150312448,4429,28226,Zoey,,130.0,2017-07-27 16:25:51,Twitter for iPhone,https://t.co/9TwLuAGH0b,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,https://twitter.com/dog_rates/status/890609185150312448/photo/1,1,Irish_terrier,0.487574,True
890609185150312448,4429,28226,Zoey,,130.0,2017-07-27 16:25:51,Twitter for iPhone,https://t.co/9TwLuAGH0b,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,https://twitter.com/dog_rates/status/890609185150312448/photo/1,2,Irish_setter,0.193054,True
890609185150312448,4429,28226,Zoey,,130.0,2017-07-27 16:25:51,Twitter for iPhone,https://t.co/9TwLuAGH0b,This is Zoey. She doesn't want to be one of the scary sharks. Just wants to be a snuggly pettable boatpet. 13/10 #BarkWeek https://t.co/9TwLuAGH0b,https://pbs.twimg.com/media/DFwUU__XcAEpyXI.jpg,1,https://twitter.com/dog_rates/status/890609185150312448/photo/1,3,Chesapeake_Bay_retriever,0.118184,True
890240255349198849,7711,32467,Cassie,doggo,140.0,2017-07-26 15:59:51,Twitter for iPhone,https://t.co/t1bfwz5S2A,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,https://twitter.com/dog_rates/status/890240255349198849/photo/1,1,Pembroke,0.511319,True
890240255349198849,7711,32467,Cassie,doggo,140.0,2017-07-26 15:59:51,Twitter for iPhone,https://t.co/t1bfwz5S2A,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,https://twitter.com/dog_rates/status/890240255349198849/photo/1,2,Cardigan,0.451038,True
890240255349198849,7711,32467,Cassie,doggo,140.0,2017-07-26 15:59:51,Twitter for iPhone,https://t.co/t1bfwz5S2A,This is Cassie. She is a college pup. Studying international doggo communication and stick theory. 14/10 so elegant much sophisticate https://t.co/t1bfwz5S2A,https://pbs.twimg.com/media/DFrEyVuW0AAO3t9.jpg,1,https://twitter.com/dog_rates/status/890240255349198849/photo/1,3,Chihuahua,0.0292482,True
890006608113172480,7624,31166,Koda,,130.0,2017-07-26 00:31:25,Twitter for iPhone,https://t.co/dVPW0B0Mme,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",1,Samoyed,0.957979,True
890006608113172480,7624,31166,Koda,,130.0,2017-07-26 00:31:25,Twitter for iPhone,https://t.co/dVPW0B0Mme,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",2,Pomeranian,0.0138835,True
890006608113172480,7624,31166,Koda,,130.0,2017-07-26 00:31:25,Twitter for iPhone,https://t.co/dVPW0B0Mme,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",3,chow,0.00816748,True
889880896479866881,5156,28268,Bruno,,130.0,2017-07-25 16:11:53,Twitter for iPhone,https://t.co/u1XPQMl29g,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,https://twitter.com/dog_rates/status/889880896479866881/photo/1,1,French_bulldog,0.377417,True
889880896479866881,5156,28268,Bruno,,130.0,2017-07-25 16:11:53,Twitter for iPhone,https://t.co/u1XPQMl29g,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,https://twitter.com/dog_rates/status/889880896479866881/photo/1,2,Labrador_retriever,0.151317,True
889880896479866881,5156,28268,Bruno,,130.0,2017-07-25 16:11:53,Twitter for iPhone,https://t.co/u1XPQMl29g,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,https://twitter.com/dog_rates/status/889880896479866881/photo/1,3,muzzle,0.0829811,False
889665388333682689,8538,38818,None,puppo,130.0,2017-07-25 01:55:32,Twitter for iPhone,https://t.co/BxvuXk0UCm,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,https://twitter.com/dog_rates/status/889665388333682689/photo/1,1,Pembroke,0.966327,True
889665388333682689,8538,38818,None,puppo,130.0,2017-07-25 01:55:32,Twitter for iPhone,https://t.co/BxvuXk0UCm,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,https://twitter.com/dog_rates/status/889665388333682689/photo/1,2,Cardigan,0.0273557,True
889665388333682689,8538,38818,None,puppo,130.0,2017-07-25 01:55:32,Twitter for iPhone,https://t.co/BxvuXk0UCm,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,https://twitter.com/dog_rates/status/889665388333682689/photo/1,3,basenji,0.00463323,True
889638837579907072,4735,27672,Ted,,120.0,2017-07-25 00:10:02,Twitter for iPhone,https://t.co/f8dEDcrKSR,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",1,French_bulldog,0.99165,True
889638837579907072,4735,27672,Ted,,120.0,2017-07-25 00:10:02,Twitter for iPhone,https://t.co/f8dEDcrKSR,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",2,boxer,0.00212864,True
889638837579907072,4735,27672,Ted,,120.0,2017-07-25 00:10:02,Twitter for iPhone,https://t.co/f8dEDcrKSR,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",3,Staffordshire_bullterrier,0.00149818,True
889531135344209921,2321,15359,Stuart,puppo,130.0,2017-07-24 17:02:04,Twitter for iPhone,https://t.co/y70o6h3isq,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,https://twitter.com/dog_rates/status/889531135344209921/photo/1,1,golden_retriever,0.953442,True
889531135344209921,2321,15359,Stuart,puppo,130.0,2017-07-24 17:02:04,Twitter for iPhone,https://t.co/y70o6h3isq,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,https://twitter.com/dog_rates/status/889531135344209921/photo/1,2,Labrador_retriever,0.0138341,True
889531135344209921,2321,15359,Stuart,puppo,130.0,2017-07-24 17:02:04,Twitter for iPhone,https://t.co/y70o6h3isq,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,https://twitter.com/dog_rates/status/889531135344209921/photo/1,3,redbone,0.00795775,True
889278841981685760,5637,25652,Oliver,,130.0,2017-07-24 00:19:32,Twitter for iPhone,https://t.co/WpHvrQedPb,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,https://twitter.com/dog_rates/status/889278841981685760/video/1,1,whippet,0.626152,True
889278841981685760,5637,25652,Oliver,,130.0,2017-07-24 00:19:32,Twitter for iPhone,https://t.co/WpHvrQedPb,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,https://twitter.com/dog_rates/status/889278841981685760/video/1,2,borzoi,0.194742,True
889278841981685760,5637,25652,Oliver,,130.0,2017-07-24 00:19:32,Twitter for iPhone,https://t.co/WpHvrQedPb,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,https://twitter.com/dog_rates/status/889278841981685760/video/1,3,Saluki,0.0273507,True
888917238123831296,4709,29611,Jim,,120.0,2017-07-23 00:22:39,Twitter for iPhone,https://t.co/chxruIOUJN,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,https://twitter.com/dog_rates/status/888917238123831296/photo/1,1,golden_retriever,0.714719,True
888917238123831296,4709,29611,Jim,,120.0,2017-07-23 00:22:39,Twitter for iPhone,https://t.co/chxruIOUJN,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,https://twitter.com/dog_rates/status/888917238123831296/photo/1,2,Tibetan_mastiff,0.120184,True
888917238123831296,4709,29611,Jim,,120.0,2017-07-23 00:22:39,Twitter for iPhone,https://t.co/chxruIOUJN,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,https://twitter.com/dog_rates/status/888917238123831296/photo/1,3,Labrador_retriever,0.105506,True
888804989199671297,4559,26080,Zeke,,130.0,2017-07-22 16:56:37,Twitter for iPhone,https://t.co/HTQ77yNQ5K,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",1,golden_retriever,0.46976,True
888804989199671297,4559,26080,Zeke,,130.0,2017-07-22 16:56:37,Twitter for iPhone,https://t.co/HTQ77yNQ5K,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",2,Labrador_retriever,0.184172,True
888804989199671297,4559,26080,Zeke,,130.0,2017-07-22 16:56:37,Twitter for iPhone,https://t.co/HTQ77yNQ5K,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",3,English_setter,0.0734817,True
888554962724278272,3732,20290,Ralphus,,130.0,2017-07-22 00:23:06,Twitter for iPhone,https://t.co/YnYAFCTTiK,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",1,Siberian_husky,0.700377,True
888554962724278272,3732,20290,Ralphus,,130.0,2017-07-22 00:23:06,Twitter for iPhone,https://t.co/YnYAFCTTiK,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",2,Eskimo_dog,0.166511,True
888554962724278272,3732,20290,Ralphus,,130.0,2017-07-22 00:23:06,Twitter for iPhone,https://t.co/YnYAFCTTiK,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",3,malamute,0.111411,True
888078434458587136,3653,22201,Gerald,,120.0,2017-07-20 16:49:33,Twitter for iPhone,https://t.co/DK7iDPfuRX,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",1,French_bulldog,0.995026,True
888078434458587136,3653,22201,Gerald,,120.0,2017-07-20 16:49:33,Twitter for iPhone,https://t.co/DK7iDPfuRX,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",2,pug,0.000931908,True
888078434458587136,3653,22201,Gerald,,120.0,2017-07-20 16:49:33,Twitter for iPhone,https://t.co/DK7iDPfuRX,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",3,bull_mastiff,0.000903211,True
887705289381826560,5609,30779,Jeffrey,,130.0,2017-07-19 16:06:48,Twitter for iPhone,https://t.co/PhrUk20Q64,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,https://twitter.com/dog_rates/status/887705289381826560/photo/1,1,basset,0.821664,True
887705289381826560,5609,30779,Jeffrey,,130.0,2017-07-19 16:06:48,Twitter for iPhone,https://t.co/PhrUk20Q64,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,https://twitter.com/dog_rates/status/887705289381826560/photo/1,2,redbone,0.0875815,True
